misconception_id,misconception,tweet_id,label
33,Eating cabbage prevents coronavirus infection.,1.2339236570485514e+18,na
39,Salt water protects from coronavirus.,,na
41,CBD oil is a cure for COVID-19.,1.233962955219374e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.233925723863171e+18,na
22,Cocaine cures coronavirus.,1.233917182591066e+18,na
5,The first person infected is a researcher named Huang Yanling.,1.233968040435282e+18,na
10,Coronavirus is caused by 5G.,1.2339420182646333e+18,na
26,Kyriakos Velopoulos sells a hand cream which completely kills covid-19.,1.2339848672490742e+18,na
16,Acetic acid is effective against coronavirus.,1.2339140089289114e+18,na
39,Salt water protects from coronavirus.,1.2339286354904883e+18,na
40,Cannabis protects against COVID-19.,1.2339881100584305e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.233960134478459e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339903135360983e+18,na
25,Holy communion cannot be the cause of the spread of coronavirus,1.233932060491993e+18,na
9,Africans are more resistant to coronavirus.,1.2339526841194906e+18,na
21,Fennel tea cures coronavirus.,1.2339358870519153e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339405579631534e+18,na
30,Blowing conch shells destroys coronavirus potency.,1.233943114383057e+18,na
41,CBD oil is a cure for COVID-19.,1.2339369378341192e+18,na
41,CBD oil is a cure for COVID-19.,1.2339728876416246e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339162773552374e+18,na
3,Coronavirus is genetically engineered.,1.2339156535365263e+18,pos
49,We're very close to a vaccine.,1.233947100100092e+18,neg
3,Coronavirus is genetically engineered.,1.2339381188368794e+18,na
20,Vitamin D cures coronavirus.,1.233947734094291e+18,na
37,Jamaat cannot become a source of infection.,1.2339795306138092e+18,na
9,Africans are more resistant to coronavirus.,1.2339143077855724e+18,na
19,Vitamin C cures coronavirus.,1.2339805125549466e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.233928459044479e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339176709798625e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339802953780634e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339495609735823e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.23393937996766e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339585333910118e+18,na
15,Coronavirus can only survive in cold temperatures.,1.233947344867119e+18,pos
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339561997641523e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.2339497221902705e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339159063607951e+18,na
16,Acetic acid is effective against coronavirus.,1.2339426544398868e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.2339122779521516e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339699188713185e+18,pos
38,Shaking hands cannot spread coronavirus.,1.233920164934148e+18,na
39,Salt water protects from coronavirus.,1.2339157611707474e+18,na
57,Swans and dolphins swimming in Venice canals following COVID-19 lockdown.,1.2339494622691328e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339112406590218e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339940886192087e+18,na
40,Cannabis protects against COVID-19.,1.2339451916666593e+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.23395833606153e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339201804906496e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339567657770516e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.233932480408957e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.233967577187025e+18,neg
10,Coronavirus is caused by 5G.,1.233946812404269e+18,na
20,Vitamin D cures coronavirus.,1.2339316591851315e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.2339469442859377e+18,neg
22,Cocaine cures coronavirus.,1.2339384746941358e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.233958521642922e+18,pos
36,Chloroquine can cure coronavirus,1.233991417925718e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339808980490035e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.233922750881915e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339215236956529e+18,na
40,Cannabis protects against COVID-19.,1.2339256111455846e+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.2339421775181496e+18,na
60,"A pod of humpback whales returned to the Arabian Sea offshore from Mumbai, India following the COVID-19 lockdown.",1.2339282576212623e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.233912469199831e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339491521423524e+18,na
47,Actor Keith Lawrence Middlebrook has a cure for COVID-19.,1.2339899295809167e+18,na
53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.233946022725841e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339258235158077e+18,na
15,Coronavirus can only survive in cold temperatures.,1.233982900628009e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339836748294758e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339840579411845e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339480970482647e+18,pos
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339072348887982e+18,na
7,Boiled ginger can cure coronavirus.,1.2339313741528965e+18,pos
23,SARS-CoV-2 can survive for weeks on surfaces.,1.233978666729775e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339854925736182e+18,na
28,Using namaste as a greeting prevents transmission of covid-19.,1.233938592168325e+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.233963251429499e+18,na
17,Avocado and mint tea cures coronavirus.,1.2339521590052332e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339902933109514e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339856665743565e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339129055250883e+18,na
3,Coronavirus is genetically engineered.,1.2339683983353815e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339344502092964e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339199109984133e+18,na
49,We're very close to a vaccine.,1.233917867269202e+18,na
29,Clapping will kill coronavirus.,1.2339874888441405e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339702807264338e+18,na
42,Vitamin D pills prevent COVID-19.,1.2339521040306545e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339061838215619e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339099652591452e+18,na
20,Vitamin D cures coronavirus.,1.2339660490972856e+18,na
59,"A Malabar civet was spotted walking the streets of Meppayur, India following COVID-19 lockdown",1.2339512006824223e+18,na
18,Essential oils cure coronavirus.,1.2339114693322875e+18,na
55,Drinking Corona-brand beer causes COVID-19.,1.2339828566466028e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.2339804808375542e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339121648696033e+18,na
36,Chloroquine can cure coronavirus,1.2339151058274058e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339463174302802e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339728876416246e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339176709798625e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339795197756047e+18,na
3,Coronavirus is genetically engineered.,1.2339444626253005e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339905298446868e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.233936575718994e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339265226098156e+18,na
2,Drinking large amounts of water will protect against coronavirus.,1.2339636967471718e+18,na
13,Whiskey and honey cure coronavirus.,1.2339542786849874e+18,na
51,COVID-19 is only as deadly as the seasonal flu.,1.2339622440958976e+18,neg
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.233948985909338e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.2339817713745265e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.233994381679448e+18,na
38,Shaking hands cannot spread coronavirus.,1.2339187925745213e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339863517389373e+18,na
29,Clapping will kill coronavirus.,1.2339164705114604e+18,na
1,A person can tell if they have coronavirus or not simply by holding their breath.,1.2339409789494804e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339714613600133e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339515413857157e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339709014121964e+18,na
23,SARS-CoV-2 can survive for weeks on surfaces.,1.2339133125864038e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339745020166676e+18,na
20,Vitamin D cures coronavirus.,1.2339201696064348e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339883745555128e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.2339828566466028e+18,na
45,Alex Jones' silver-infused toothpaste kills COVID-19,1.2339870138561864e+18,na
22,Cocaine cures coronavirus.,1.233953598439977e+18,na
21,Fennel tea cures coronavirus.,1.2339056839945748e+18,na
31,The lifetime of SARS-CoV-2 is only 12 hours.,1.2339319240427274e+18,na
9,Africans are more resistant to coronavirus.,1.2339526075272602e+18,na
34,"There is an ""anti-coronavirus"" mattress that could fight the coronavirus.",1.2339459452697887e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339650093670277e+18,na
32,Observing janata curfew will result in the reduction of covid-19 cases by 40%.,1.2339490408632566e+18,na
13,Whiskey and honey cure coronavirus.,1.233909503378092e+18,na
49,We're very close to a vaccine.,1.233993738546008e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339221725880402e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.2339812385554227e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339306493813268e+18,na
16,Acetic acid is effective against coronavirus.,1.233959597599101e+18,na
36,Chloroquine can cure coronavirus,1.2339829287843635e+18,na
10,Coronavirus is caused by 5G.,1.2339476265943572e+18,na
35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.2339096492855337e+18,na
62,Bank of England £20 banknotes contain a picture of a 5G mast and the SARS-CoV-2 virus.,1.2339065103480259e+18,na
61,Lions were freed to keep people off the streets in Moscow.,1.2339472721587732e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.233963815622062e+18,na
46,Kenneth Copeland on Victory Channel can cure COVID-19 through the TV.,1.2339526706391818e+18,na
54,The Simpsons predicted COVID-19 pandemic.,1.2339459002859233e+18,na
6,A decade-old map published by the World Population Project represents the 2020 coronavirus outbreak.,1.2339554130219377e+18,na
48,There will be 500 deaths at the end of the pandemic.,1.233965736600703e+18,neg
44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.2339714537013699e+18,na
58,Water polution decreased in Venice canals following COVID-19 lockdown.,1.2339105218056274e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.233926783558353e+18,pos
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339709411658097e+18,na
50,It is safe for individuals infected with COVID-19 to go to work.,1.2339575270935716e+18,na
15,Coronavirus can only survive in cold temperatures.,1.2339694746693059e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.2339293098925957e+18,na
43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.233994992781271e+18,na
8,Vitamin C can prevent coronavirus circulation.,1.233935092948652e+18,na
14,Hand sanitiser sold commercially does not destroy the coronavirus.,1.2339764947848315e+18,na
56,"A pack of elephants descended on a village under quarantine in China's Yunnan, got drunk on corn wine, and passed out in a tea garden.
.",1.2339201213469614e+18,na
11,Viruses are wastes from cells that are poisoned by electromagnetic fields.,1.233906307230339e+18,na
41,CBD oil is a cure for COVID-19.,1.2339752829120225e+18,na
22,Cocaine cures coronavirus.,1.2339180371762627e+18,na
4,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,1.2339123994445292e+18,na
12,Methanol consumption cures or protects against coronavirus.,1.2339497405570458e+18,na
24,Coronavirus is cured by shuanghuanglian.,1.2339701616837714e+18,na
13,Whiskey and honey cure coronavirus.,1.2339289518875853e+18,na
52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.2339293130341335e+18,na
27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.2339939504254403e+18,pos
